Date,WeekStart,TargetDate,ModelVersion,Ticker,Region,HorizonDays,ER_Pct,Notes,Adj_ER_Pct,EngineStatus,CalibApplied,CalibReason,LastError,RankSignal,score_0_100,confidence_tier,AdjERPct,Reliability,VolScale
2026-04-05,2026-04-06,2026-04-10,StockD_V11.0,HAI,RO,5,0.5377,weekly auto-forecast,1.9332,OK,yes,ridge+calib+reliability+regime,,,43.6,LOW,1.9332,0.436,0.986
2026-04-05,2026-04-06,2026-04-10,StockD_V11.0,NRF,RO,5,0.3076,weekly auto-forecast,1.1109,OK,yes,ridge+calib+reliability+regime,,,43.4,LOW,1.1109,0.434,0.413
2026-04-05,2026-04-06,2026-04-10,StockD_V11.0,BATE.DE,EU,5,-0.0898,weekly auto-forecast,-0.2565,OK,yes,ridge+calib+reliability+regime,,,41.2,LOW,-0.2565,0.412,1.0
2026-04-05,2026-04-06,2026-04-10,StockD_V11.0,LHA.DE,EU,5,1.1592,weekly auto-forecast,4.0,OK,yes,ridge+calib+reliability+regime,,,45.5,MEDIUM,4.0,0.455,1.0
2026-04-05,2026-04-06,2026-04-10,StockD_V11.0,BABA,US,5,-0.6081,weekly auto-forecast,-1.5774,OK,yes,ridge+calib+reliability+regime,,,45.4,MEDIUM,-1.5774,0.454,1.0
2026-04-05,2026-04-06,2026-04-10,StockD_V11.0,JD,US,5,0.8765,weekly auto-forecast,2.2152,OK,yes,ridge+calib+reliability+regime,,,46.5,MEDIUM,2.2152,0.465,1.0
2026-04-05,2026-04-06,2026-04-10,StockD_V11.0,NIO,US,5,-1.7081,weekly auto-forecast,-5.0,OK,yes,ridge+calib+reliability+regime,,,40.2,LOW,-5.0,0.402,1.0
2026-04-05,2026-04-06,2026-04-10,StockD_V11.0,PATH,US,5,0.9995,weekly auto-forecast,4.1119,OK,yes,ridge+calib+reliability+regime,,,38.1,LOW,4.1119,0.381,1.0
2026-04-12,2026-04-13,2026-04-17,StockD_V11.0,WINE,RO,5,0.6046,weekly auto-forecast,1.4372,OK,yes,ridge+calib+reliability+regime,,,42.1,LOW,1.4372,0.421,1.0
2026-04-12,2026-04-13,2026-04-17,StockD_V11.0,EL,RO,5,0.7763,weekly auto-forecast,2.0962,OK,yes,ridge+calib+reliability+regime,,,49.4,MEDIUM,2.0962,0.494,1.0
2026-04-12,2026-04-13,2026-04-17,StockD_V11.0,AG,RO,5,0.3433,weekly auto-forecast,1.0305,OK,yes,ridge+calib+reliability+regime,,,44.4,LOW,1.0305,0.444,1.0
2026-04-12,2026-04-13,2026-04-17,StockD_V11.0,H2O,RO,5,1.6986,weekly auto-forecast,3.631,OK,yes,ridge+calib+reliability+regime,,,46.8,MEDIUM,3.631,0.468,1.0
2026-04-12,2026-04-13,2026-04-17,StockD_V11.0,SNN,RO,5,0.8531,weekly auto-forecast,2.4083,OK,yes,ridge+calib+reliability+regime,,,47.2,MEDIUM,2.4083,0.472,1.0
2026-04-12,2026-04-13,2026-04-17,StockD_V11.0,AQ,RO,5,0.8567,weekly auto-forecast,2.5243,OK,yes,ridge+calib+reliability+regime,,,45.2,MEDIUM,2.5243,0.453,1.0
2026-04-12,2026-04-13,2026-04-17,StockD_V11.0,SNP,RO,5,0.454,weekly auto-forecast,1.2115,OK,yes,ridge+calib+reliability+regime,,,50.0,MEDIUM,1.2115,0.5,1.0
2026-04-12,2026-04-13,2026-04-17,StockD_V11.0,TRP,RO,5,0.5641,weekly auto-forecast,1.6054,OK,yes,ridge+calib+reliability+regime,,,46.9,MEDIUM,1.6054,0.469,1.0
2026-04-12,2026-04-13,2026-04-17,StockD_V11.0,AROBS,RO,5,0.2512,weekly auto-forecast,0.8049,OK,yes,ridge+calib+reliability+regime,,,41.6,LOW,0.8049,0.416,1.0
2026-04-12,2026-04-13,2026-04-17,StockD_V11.0,FP,RO,5,0.8658,weekly auto-forecast,2.5902,OK,yes,ridge+calib+reliability+regime,,,44.6,LOW,2.5902,0.446,1.0
2026-04-12,2026-04-13,2026-04-17,StockD_V11.0,TLV,RO,5,1.2834,weekly auto-forecast,2.6951,OK,yes,ridge+calib+reliability+regime,,,47.6,MEDIUM,2.6951,0.476,1.0
2026-04-12,2026-04-13,2026-04-17,StockD_V11.0,ALR,RO,5,0.3,weekly auto-forecast,0.9407,OK,yes,ridge+calib+reliability+regime,,,42.5,LOW,0.9407,0.425,1.0
2026-04-12,2026-04-13,2026-04-17,StockD_V11.0,GSH,RO,5,1.3662,weekly auto-forecast,4.0679,OK,yes,ridge+calib+reliability+regime,,,44.8,LOW,4.0679,0.448,1.0
2026-04-12,2026-04-13,2026-04-17,StockD_V11.0,HAI,RO,5,0.7745,weekly auto-forecast,2.3728,OK,yes,ridge+calib+reliability+regime,,,43.5,LOW,2.3728,0.435,1.0
2026-04-12,2026-04-13,2026-04-17,StockD_V11.0,NRF,RO,5,0.4366,weekly auto-forecast,1.357,OK,yes,ridge+calib+reliability+regime,,,42.9,LOW,1.357,0.429,1.0
2026-04-12,2026-04-13,2026-04-17,StockD_V11.0,BATE.DE,EU,5,1.672,weekly auto-forecast,4.0,OK,yes,ridge+calib+reliability+regime,,,41.8,LOW,4.0,0.418,1.03
2026-04-12,2026-04-13,2026-04-17,StockD_V11.0,LHA.DE,EU,5,-0.097,weekly auto-forecast,-0.2081,OK,yes,ridge+calib+reliability+regime,,,46.6,MEDIUM,-0.2081,0.466,0.786
2026-04-12,2026-04-13,2026-04-17,StockD_V11.0,BABA,US,5,0.5193,weekly auto-forecast,1.5441,OK,yes,ridge+calib+reliability+regime,,,44.8,LOW,1.5441,0.448,0.777
2026-04-12,2026-04-13,2026-04-17,StockD_V11.0,JD,US,5,2.387,weekly auto-forecast,5.0,OK,yes,ridge+calib+reliability+regime,,,47.7,MEDIUM,5.0,0.477,1.059
2026-04-12,2026-04-13,2026-04-17,StockD_V11.0,NIO,US,5,1.5402,weekly auto-forecast,3.7556,OK,yes,ridge+calib+reliability+regime,,,41.0,LOW,3.7556,0.41,1.375
2026-04-12,2026-04-13,2026-04-17,StockD_V11.0,PATH,US,5,1.4183,weekly auto-forecast,5.0,OK,yes,ridge+calib+reliability+regime,,,37.8,LOW,5.0,0.378,1.246
2026-04-19,2026-04-20,2026-04-24,StockD_V11.0,WINE,RO,5,0.1608,weekly auto-forecast,0.5247,OK,yes,ridge+calib+reliability+regime,,,40.9,LOW,0.5247,0.409,0.64
2026-04-19,2026-04-20,2026-04-24,StockD_V11.0,EL,RO,5,0.2098,weekly auto-forecast,0.5648,OK,yes,ridge+calib+reliability+regime,,,49.5,MEDIUM,0.5648,0.495,0.346
2026-04-19,2026-04-20,2026-04-24,StockD_V11.0,AG,RO,5,-0.0625,weekly auto-forecast,-0.1407,OK,yes,ridge+calib+reliability+regime,,,44.4,LOW,-0.1407,0.444,0.424
2026-04-19,2026-04-20,2026-04-24,StockD_V11.0,H2O,RO,5,1.9681,weekly auto-forecast,4.1113,OK,yes,ridge+calib+reliability+regime,,,47.9,MEDIUM,4.1113,0.479,1.245
2026-04-19,2026-04-20,2026-04-24,StockD_V11.0,SNN,RO,5,0.9683,weekly auto-forecast,2.0529,OK,yes,ridge+calib+reliability+regime,,,47.2,MEDIUM,2.0529,0.472,0.58
2026-04-19,2026-04-20,2026-04-24,StockD_V11.0,AQ,RO,5,0.4873,weekly auto-forecast,1.4187,OK,yes,ridge+calib+reliability+regime,,,45.8,MEDIUM,1.4187,0.458,0.49
2026-04-19,2026-04-20,2026-04-24,StockD_V11.0,SNP,RO,5,0.2656,weekly auto-forecast,0.7082,OK,yes,ridge+calib+reliability+regime,,,50.0,MEDIUM,0.7082,0.5,0.727
2026-04-19,2026-04-20,2026-04-24,StockD_V11.0,TRP,RO,5,1.4282,weekly auto-forecast,3.0505,OK,yes,ridge+calib+reliability+regime,,,46.8,MEDIUM,3.0505,0.468,2.186
2026-04-19,2026-04-20,2026-04-24,StockD_V11.0,AROBS,RO,5,-0.2148,weekly auto-forecast,-0.5308,OK,yes,ridge+calib+reliability+regime,,,40.5,LOW,-0.5308,0.405,0.589
2026-04-19,2026-04-20,2026-04-24,StockD_V11.0,FP,RO,5,0.5392,weekly auto-forecast,1.5927,OK,yes,ridge+calib+reliability+regime,,,45.1,MEDIUM,1.5927,0.451,0.968
2026-04-19,2026-04-20,2026-04-24,StockD_V11.0,TLV,RO,5,1.3748,weekly auto-forecast,2.8889,OK,yes,ridge+calib+reliability+regime,,,47.6,MEDIUM,2.8889,0.476,0.733
2026-04-19,2026-04-20,2026-04-24,StockD_V11.0,ALR,RO,5,0.566,weekly auto-forecast,1.7495,OK,yes,ridge+calib+reliability+regime,,,43.1,LOW,1.7495,0.431,1.718
2026-04-19,2026-04-20,2026-04-24,StockD_V11.0,GSH,RO,5,1.4951,weekly auto-forecast,4.5,OK,yes,ridge+calib+reliability+regime,,,44.3,LOW,4.5,0.443,2.528
2026-04-19,2026-04-20,2026-04-24,StockD_V11.0,HAI,RO,5,0.798,weekly auto-forecast,2.4454,OK,yes,ridge+calib+reliability+regime,,,43.5,LOW,2.4454,0.435,1.467
2026-04-19,2026-04-20,2026-04-24,StockD_V11.0,NRF,RO,5,-0.187,weekly auto-forecast,-0.4348,OK,yes,ridge+calib+reliability+regime,,,43.0,LOW,-0.4348,0.43,0.413
2026-04-19,2026-04-20,2026-04-24,StockD_V11.0,BATE.DE,EU,5,0.6605,weekly auto-forecast,1.5388,OK,yes,ridge+calib+reliability+regime,,,42.9,LOW,1.5388,0.429,1.275
2026-04-19,2026-04-20,2026-04-24,StockD_V11.0,LHA.DE,EU,5,-0.4792,weekly auto-forecast,-1.0152,OK,yes,ridge+calib+reliability+regime,,,47.2,MEDIUM,-1.0152,0.472,2.032
2026-04-19,2026-04-20,2026-04-24,StockD_V11.0,BABA,US,5,1.2996,weekly auto-forecast,3.7679,OK,yes,ridge+calib+reliability+regime,,,46.0,MEDIUM,3.7679,0.46,1.234
2026-04-19,2026-04-20,2026-04-24,StockD_V11.0,JD,US,5,2.4155,weekly auto-forecast,5.0,OK,yes,ridge+calib+reliability+regime,,,48.3,MEDIUM,5.0,0.483,0.936
2026-04-19,2026-04-20,2026-04-24,StockD_V11.0,NIO,US,5,-2.0845,weekly auto-forecast,-5.0,OK,yes,ridge+calib+reliability+regime,,,41.7,LOW,-5.0,0.417,0.853
2026-04-19,2026-04-20,2026-04-24,StockD_V11.0,PATH,US,5,0.9298,weekly auto-forecast,3.2386,OK,yes,ridge+calib+reliability+regime,,,38.3,LOW,3.2386,0.383,1.08
